Runway Area Affected,Obstacle Type,Latitude,Longitude,Elevation( in FT),Marking,Remarks
31/TKOF13/APCH,NATURAL HIGHPOINT,15.2544722222222,76.5279444444444,2194,NIL,HILL TOP
31/TKOF13/APCH,OTHER,15.1811388888889,76.6282777777778,1644,NIL,MOBILE RAIL TRAFFIC (493.6M + 7.6 M RAIL TRAFFIC)
31/TKOF13/APCH,OTHER,15.1810555555556,76.6281944444444,1644,NIL,MOBILE RAIL TRAFFIC (493.35M + 7.6 M RAIL TRAFFIC)
31/TKOF13/APCH,OTHER,15.1809722222222,76.6280833333333,1644,NIL,MOBILE RAIL TRAFFIC (493.37M + 7.6 M RAIL TRAFFIC)
31/TKOF13/APCH,OTHER,15.1808888888889,76.6280277777778,1644,NIL,MOBILE RAIL TRAFFIC (493.37M + 7.6 M RAIL TRAFFIC)
31/TKOF13/APCH,OTHER,15.1808333333333,76.6279444444444,1644,NIL,MOBILE RAIL TRAFFIC (493.35M + 7.6 M RAIL TRAFFIC)
31/TKOF13/APCH,OTHER,15.1807222222222,76.6278333333333,1643,NIL,MOBILE RAIL TRAFFIC (493.33M + 7.6 M RAIL TRAFFIC)
31/TKOF13/APCH,OTHER,15.1806111111111,76.6277222222222,1643,NIL,MOBILE RAIL TRAFFIC (493.31M + 7.6 M RAIL TRAFFIC)
31/APCH13/TKOF,NATURAL HIGHPOINT,15.1366388888889,76.6655555555556,2113,NIL,HILL TOP
31/APCH13/TKOF,NATURAL HIGHPOINT,15.1388333333333,76.6665555555556,2114,NIL,HILL TOP
31/APCH13/TKOF,OTHER,15.1688611111111,76.6396944444444,1691,NIL,TANK BUND
31/APCH13/TKOF,OTHER,15.1690277777778,76.6398055555556,1692,NIL,TANK BUND
31/APCH13/TKOF,OTHER,15.1691111111111,76.6398888888889,1690,NIL,TANK BUND
31/APCH13/TKOF,OTHER,15.1692777777778,76.64,1689,NIL,TANK BUND
31/APCH13/TKOF,OTHER,15.1694166666667,76.6400833333333,1689,NIL,TANK BUND
31/APCH13/TKOF,OTHER,15.1695555555556,76.6401666666667,1689,NIL,TANK BUND
31/APCH13/TKOF,OTHER,15.1689722222222,76.6396111111111,1699,NIL,MOBILE ROAD TRAFFIC (512.94M + 5 M MOBILE TRAFFIC)
In circling area and at AD,OTHER,15.1778055555556,76.6299444444444,1663,LGTD,WIND SOCK
In circling area and at AD,OTHER,15.1753888888889,76.6315277777778,1714,LGTD,ATC TOWER LIGHTENING ARRESTOR
In circling area and at AD,OTHER,15.1754166666667,76.6315277777778,1703,LGTD,ATC TOWER LIGHTENING ARRESTOR
In circling area and at AD,OTHER,15.1753611111111,76.6315277777778,1704,LGTD,ATC TOWER WIND SPEED INDICATOR
In circling area and at AD,OTHER,15.1753888888889,76.6315277777778,1700,LGTD,ATC TOWER OBSTRUCTION LIGHT
In circling area and at AD,OTHER,15.1753888888889,76.6315277777778,1698,LGTD,ATC TOWER AERODROME BEACON TOP
In circling area and at AD,OTHER,15.1753888888889,76.6315277777778,1692,LGTD,ATC TOWER TOP
In circling area and at AD,OTHER,15.1738888888889,76.6340555555556,1697,LGTD,WIND SOCK
In circling area and at AD,OTHER,15.1741944444444,76.6334444444445,1676,NIL,AIRPORT BOUNDARY FENCING TOP
In circling area and at AD,OTHER,15.1740277777778,76.6339444444445,1678,NIL,AIRPORT BOUNDARY FENCING TOP
In circling area and at AD,OTHER,15.1751944444444,76.6348611111111,1661,NIL,AIRPORT BOUNDARY FENCING TOP
In circling area and at AD,OTHER,15.1757222222222,76.6343333333333,1659,NIL,AIRPORT BOUNDARY FENCING TOP
In circling area and at AD,OTHER,15.1762222222222,76.6338055555556,1657,NIL,AIRPORT BOUNDARY FENCING TOP
In circling area and at AD,OTHER,15.1767777777778,76.6332222222222,1657,NIL,AIRPORT BOUNDARY FENCING TOP
In circling area and at AD,OTHER,15.1776388888889,76.6323055555555,1653,NIL,AIRPORT BOUNDARY FENCING TOP
In circling area and at AD,OTHER,15.178,76.6319166666667,1652,NIL,AIRPORT BOUNDARY FENCING TOP
In circling area and at AD,OTHER,15.1782222222222,76.6317222222222,1650,NIL,AIRPORT BOUNDARY FENCING TOP
In circling area and at AD,OTHER,15.1766388888889,76.6330277777778,1652,NIL,DISTANCE TO GO MARKER
In circling area and at AD,OTHER,15.1786388888889,76.6310833333333,1643,NIL,DISTANCE TO GO MARKER
In circling area and at AD,TREE,15.1737777777778,76.6335,1702,NIL,GROUP OF TREES
In circling area and at AD,TREE,15.1745277777778,76.6322777777778,1702,NIL,GROUP OF TREES
In circling area and at AD,TREE,15.1723611111111,76.6349722222222,1712,NIL,GROUP OF TREES
In circling area and at AD,TREE,15.1718055555556,76.63575,1708,NIL,GROUP OF TREES
In circling area and at AD,TREE,15.1681666666667,76.6393888888889,1733,NIL,GROUP OF TREES
In circling area and at AD,TREE,15.1688888888889,76.6389722222222,1745,NIL,GROUP OF TREES
In circling area and at AD,TREE,15.1691111111111,76.6386111111111,1736,NIL,GROUP OF TREES
In circling area and at AD,TREE,15.1694722222222,76.6384444444444,1738,NIL,GROUP OF TREES
In circling area and at AD,TREE,15.1698611111111,76.6380277777778,1732,NIL,GROUP OF TREES
In circling area and at AD,TREE,15.1700277777778,76.6378611111111,1719,NIL,GROUP OF TREES
In circling area and at AD,TREE,15.1719722222222,76.6392777777778,1736,NIL,GROUP OF TREES
In circling area and at AD,TREE,15.1695833333333,76.63825,1738,NIL,GROUP OF TREES
In circling area and at AD,TREE,15.1709166666667,76.6361666666667,1718,NIL,GROUP OF TREES
In circling area and at AD,TREE,15.1707777777778,76.6365277777778,1710,NIL,GROUP OF TREES
In circling area and at AD,TREE,15.1712777777778,76.63575,1716,NIL,GROUP OF TREES
In circling area and at AD,TREE,15.17225,76.6353333333333,1718,NIL,GROUP OF TREES
In circling area and at AD,TREE,15.1726388888889,76.6349166666667,1705,NIL,GROUP OF TREES
In circling area and at AD,TREE,15.1729444444444,76.6345555555556,1703,NIL,GROUP OF TREES
In circling area and at AD,TREE,15.172,76.6355555555556,1699,NIL,GROUP OF TREES
In circling area and at AD,TREE,15.1786666666667,76.6323333333333,1699,NIL,GROUP OF TREES
In circling area and at AD,TREE,15.1748333333333,76.6318333333333,1707,NIL,GROUP OF TREES
In circling area and at AD,TREE,15.1745833333333,76.6321666666667,1704,NIL,GROUP OF TREES
In circling area and at AD,TREE,15.1743611111111,76.6326388888889,1700,NIL,GROUP OF TREES
In circling area and at AD,TREE,15.1751666666667,76.6314166666667,1705,NIL,GROUP OF TREES
In circling area and at AD,TREE,15.1748888888889,76.6363611111111,1699,NIL,GROUP OF TREES
In circling area and at AD,TREE,15.1811944444444,76.6296111111111,1691,NIL,GROUP OF TREES
In circling area and at AD,TREE,15.1810833333333,76.62975,1698,NIL,GROUP OF TREES
In circling area and at AD,TREE,15.1811111111111,76.63,1694,NIL,GROUP OF TREES
In circling area and at AD,TREE,15.18075,76.6302777777778,1692,NIL,GROUP OF TREES
In circling area and at AD,TREE,15.1803611111111,76.6308333333333,1689,NIL,GROUP OF TREES
In circling area and at AD,TREE,15.1788611111111,76.6318888888889,1694,NIL,GROUP OF TREES
In circling area and at AD,TREE,15.1782777777778,76.6324166666667,1688,NIL,GROUP OF TREES
In circling area and at AD,TREE,15.1778888888889,76.6328888888889,1687,NIL,GROUP OF TREES
In circling area and at AD,TREE,15.1770555555556,76.6340555555556,1704,NIL,GROUP OF TREES
In circling area and at AD,TREE,15.1766944444444,76.6342777777778,1708,NIL,GROUP OF TREES
In circling area and at AD,TREE,15.1761388888889,76.6346111111111,1701,NIL,GROUP OF TREES
In circling area and at AD,TREE,15.1751111111111,76.6357222222222,1700,NIL,GROUP OF TREES
In circling area and at AD,TREE,15.1730277777778,76.6379166666667,1721,NIL,GROUP OF TREES
In circling area and at AD,TREE,15.1726944444444,76.63825,1711,NIL,GROUP OF TREES
In circling area and at AD,TREE,15.1724444444444,76.6385833333333,1716,NIL,GROUP OF TREES
In circling area and at AD,TREE,15.1713611111111,76.6401111111111,1718,NIL,GROUP OF TREES
In circling area and at AD,TOWER,15.1150555555556,76.6588611111111,2245,LGTD,MOBILE TOWER
In circling area and at AD,TOWER,15.1674444444444,76.6336666666667,1859,LGTD,MOBILE TOWER
In circling area and at AD,TOWER,15.1699166666667,76.6250833333333,1877,LGTD,MOBILE TOWER
In circling area and at AD,OTHER,15.1844166666667,76.6378333333333,1927,LGTD,CHIMNEY
In circling area and at AD,OTHER,15.1815555555556,76.6340555555556,1945,LGTD,CHIMNEY
In circling area and at AD,OTHER,15.183,76.63625,1893,LGTD,CHIMNEY
In circling area and at AD,OTHER,15.185,76.6393888888889,1843,LGTD,CHIMNEY
In circling area and at AD,OTHER,15.1809722222222,76.6372222222222,1945,LGTD,CHIMNEY
In circling area and at AD,OTHER,15.18825,76.6629722222222,2472,LGTD,CHIMNEY
In circling area and at AD,OTHER,15.1868888888889,76.6621666666667,2468,LGTD,CHIMNEY
