Runway Area Affected,Obstacle Type,Latitude,Longitude,Elevation( in FT),Marking,Remarks
32/TKOF14/APCH,TREE,8.49475,76.9064166666667,70,NIL,TREE
32/TKOF14/APCH,OTHER,8.49563888888889,76.9077222222222,32,NIL,Mobile road Traffic
32/TKOF14/APCH,OTHER,8.49555555555555,76.9078333333333,30,NIL,Mobile road Traffic
32/TKOF14/APCH,POLE,8.49572222222222,76.9079722222222,44,NIL,Electric Pole
32/TKOF14/APCH,POLE,8.49591666666667,76.9084444444445,40,NIL,Mobile Rail Traffic
32/TKOF14/APCH,POLE,8.49588888888889,76.9078888888889,45,NIL,Electric Pole
32/TKOF14/APCH,OTHER,8.49497222222222,76.9070277777778,31,NIL,Mobile Road Traffic
32/TKOF14/APCH,TREE,8.49505555555555,76.9069722222222,75,NIL,Group of Trees
32/TKOF14/APCH,BUILDING,8.49513888888889,76.9068888888889,34,NIL,House
32/TKOF14/APCH,TREE,8.49391666666667,76.90575,70,NIL,Tree
32/TKOF14/APCH,POLE,8.49397222222222,76.9060277777778,37,NIL,Electric Pole
32/TKOF14/APCH,TREE,8.49441666666667,76.9062777777778,78,NIL,Group of Trees
32/TKOF14/APCH,TREE,8.49716666666666,76.9054166666667,71,NIL,Group of Trees
32/TKOF14/APCH,TREE,8.49611111111111,76.9043611111111,76,NIL,Group of Trees
32/TKOF14/APCH,OTHER,8.4995,76.8995,100,NIL,Titanium Chimney
32/TKOF14/APCH,POLE,8.49566666666667,76.9080555555556,42,NIL,Electric Pole
32/TKOF14/APCH,POLE,8.49641666666666,76.9076944444444,40,NIL,Electric Pole
32/TKOF14/APCH,POLE,8.49608333333333,76.9079722222222,39,NIL,Electric Pole
32/TKOF14/APCH,POLE,8.49580555555555,76.9083055555556,49,NIL,Iron Pole
32/TKOF14/APCH,BUILDING,8.49563888888889,76.9084444444445,32,NIL,Railway Hut
32/TKOF14/APCH,OTHER,8.49502777777778,76.9090555555556,31,NIL,Mobile Road Traffic
32/TKOF14/APCH,POLE,8.49572222222222,76.9076388888889,46,NIL,Electric Pole
32/TKOF14/APCH,OTHER,8.49594444444444,76.9081111111111,40,NIL,Hoarding
32/TKOF14/APCH,WALL,8.49436111111111,76.9093055555556,25,NIL,Boundary wall with F/T
32/TKOF14/APCH,OTHER,8.49430555555555,76.9093055555556,29,NIL,Mobile Road Traffic
32/TKOF14/APCH,POLE,8.49436111111111,76.9063055555556,31,NIL,Telephone Pole
32/TKOF14/APCH,POLE,8.49430555555555,76.9064166666667,44,NIL,Electric Pole
32/TKOF14/APCH,POLE,8.49416666666667,76.9062222222222,44,NIL,Electric Pole
32/TKOF14/APCH,TREE,8.49383333333333,76.9058888888889,62,NIL,Group of Trees
32/TKOF14/APCH,OTHER,8.49427777777778,76.9064166666667,31,NIL,Mobile Road Traffic
32/TKOF14/APCH,OTHER,8.49419444444444,76.9065,31,NIL,Mobile Road Traffic
32/TKOF14/APCH,POLE,8.49572222222222,76.9083055555556,53,NIL,Light Pole
32/TKOF14/APCH,POLE,8.4955,76.9085555555556,48,NIL,Light Pole
32/TKOF14/APCH,POLE,8.49511111111111,76.9089722222222,49,NIL,Light Pole
32/TKOF14/APCH,OTHER,8.49563888888889,76.9073055555556,53,NIL,Hoarding
32/TKOF14/APCH,POLE,8.49558333333333,76.9076944444444,51,NIL,Light Pole
32/TKOF14/APCH,BUILDING,8.49580555555555,76.9076388888889,57,NIL,Hoarding on Building
32/TKOF14/APCH,TREE,8.49594444444444,76.9075555555556,77,NIL,Group of Trees
32/TKOF14/APCH,POLE,8.49572222222222,76.9078333333333,51,NIL,Light Pole
32/TKOF14/APCH,OTHER,8.49608333333333,76.9076944444444,52,NIL,Hoarding
32/TKOF14/APCH,TREE,8.49616666666667,76.9076944444444,64,NIL,Group of Trees
32/TKOF14/APCH,ANTENNA,8.50308333333333,76.8959444444445,142,NIL,Mast
32/TKOF14/APCH,ANTENNA,8.505,76.8931388888889,175,NIL,Mast
32/TKOF14/APCH,POLE,8.49558333333333,76.9081666666667,40,NIL,Electric(H) Pole
32/TKOF14/APCH,POLE,8.49380555555556,76.9058333333333,36,NIL,Electric Pole
32/APCH14/TKOF,TREE,8.471,76.9315833333333,50,NIL,Tree
32/APCH14/TKOF,TREE,8.47016666666667,76.9308888888889,61,NIL,Group of coconut Trees
32/APCH14/TKOF,BUILDING,8.47022222222222,76.93075,23,NIL,House
32/APCH14/TKOF,TREE,8.47052777777778,76.9304722222222,39,NIL,Group of Trees
32/APCH14/TKOF,TREE,8.46877777777778,76.9320277777778,60,NIL,Group of coconut trees
32/APCH14/TKOF,TREE,8.46827777777778,76.9325833333333,70,NIL,Group of coconut trees
32/APCH14/TKOF,TREE,8.46891666666667,76.9331111111111,77,NIL,Group of Trees
32/APCH14/TKOF,TREE,8.46872222222222,76.9335833333333,56,NIL,Group of Trees
32/APCH14/TKOF,TREE,8.46922222222222,76.9345,57,NIL,Group of Trees
32/APCH14/TKOF,TREE,8.46791666666667,76.9340555555556,61,NIL,Group of coconut Trees
32/APCH14/TKOF,TREE,8.46725,76.9349722222222,61,NIL,Group of Coconut Trees
32/APCH14/TKOF,TREE,8.46563888888889,76.9347777777778,75,NIL,Group of coconut Trees
32/APCH14/TKOF,TREE,8.46788888888889,76.9325555555556,73,NIL,Group of coconut Trees
32/APCH14/TKOF,TREE,8.46725,76.9336666666667,64,NIL,Group of coconut Trees
32/APCH14/TKOF,TREE,8.47072222222222,76.9323055555556,72,NIL,Group of coconut Trees
32/APCH14/TKOF,TREE,8.47111111111111,76.9319166666667,57,NIL,Group of coconut Trees
32/APCH14/TKOF,BUILDING,8.47125,76.9318888888889,25,NIL,House
32/APCH14/TKOF,POLE,8.47130555555556,76.9318888888889,26,NIL,Electric Pole
32/APCH14/TKOF,TREE,8.46772222222222,76.9346388888889,66,NIL,Group of Trees
32/APCH14/TKOF,OTHER,8.47163888888889,76.9318888888889,26,NIL,Mobile Road Traffic
32/APCH14/TKOF,BUILDING,8.47080555555556,76.9318888888889,31,NIL,House
32/APCH14/TKOF,BUILDING,8.47094444444445,76.9319166666667,27,NIL,House
32/APCH14/TKOF,POLE,8.47058333333333,76.9320277777778,24,NIL,Electric Pole
32/APCH14/TKOF,TREE,8.47030555555556,76.9320833333333,31,NIL,Group of Trees
32/APCH14/TKOF,BUILDING,8.46958333333333,76.9331666666667,40,NIL,PSMVP School
32/APCH14/TKOF,TREE,8.46977777777778,76.9331111111111,55,NIL,Group of coconut Trees
32/APCH14/TKOF,POLE,8.46836111111111,76.9330555555556,44,NIL,Electric Pole
32/APCH14/TKOF,POLE,8.46855555555556,76.9333888888889,43,NIL,Electric Pole
32/APCH14/TKOF,POLE,8.46863888888889,76.9335,52,NIL,Electric Pole
32/APCH14/TKOF,POLE,8.46855555555556,76.9335833333333,43,NIL,Electric Pole
32/APCH14/TKOF,TREE,8.46661111111111,76.9358611111111,69,NIL,Group of Trees
32/APCH14/TKOF,POLE,8.4685,76.9334444444444,42,NIL,Electric Pole
32/APCH14/TKOF,POLE,8.46886111111111,76.9333611111111,39,NIL,Electric Pole
32/APCH14/TKOF,POLE,8.46922222222222,76.9331666666667,38,NIL,Electric Pole
32/APCH14/TKOF,BUILDING,8.469,76.9335,40,NIL,PSMUP School
32/APCH14/TKOF,TREE,8.46908333333333,76.9336666666667,72,NIL,Group of Trees
32/APCH14/TKOF,POLE,8.46958333333333,76.9330277777778,37,NIL,Electric Pole
32/APCH14/TKOF,POLE,8.46994444444444,76.9328888888889,34,NIL,Electric Pole
32/APCH14/TKOF,POLE,8.47038888888889,76.9326944444445,32,NIL,Electric Pole
32/APCH14/TKOF,POLE,8.47052777777778,76.9326388888889,33,NIL,Electric Pole
32/APCH14/TKOF,POLE,8.47077777777778,76.9325,36,NIL,Electric Pole
32/APCH14/TKOF,POLE,8.47108333333333,76.9325,31,NIL,Electric Pole
32/APCH14/TKOF,BUILDING,8.47055555555556,76.9325,30,NIL,House
32/APCH14/TKOF,TREE,8.47016666666667,76.9328888888889,56,NIL,Group of Trees
32/APCH14/TKOF,BUILDING,8.47130555555556,76.9323055555556,31,NIL,House
32/APCH14/TKOF,BUILDING,8.46952777777778,76.9311388888889,27,NIL,House
32/APCH14/TKOF,BUILDING,8.46922222222222,76.9310277777778,27,NIL,House
32/APCH14/TKOF,OTHER,8.47119444444444,76.9325,29,NIL,Mobile Road Traffic
32/APCH14/TKOF,POLE,8.469,76.9315,31,NIL,Electric Pole
32/APCH14/TKOF,TREE,8.46836111111111,76.9319166666667,61,NIL,Group of Coconut Trees
32/APCH14/TKOF,POLE,8.46922222222222,76.9313611111111,31,NIL,Electric Pole
32/APCH14/TKOF,POLE,8.46894444444444,76.9318333333333,35,NIL,Electric Pole
32/APCH14/TKOF,POLE,8.46886111111111,76.9313611111111,31,NIL,Electric Pole
32/APCH14/TKOF,POLE,8.46875,76.9311666666667,31,NIL,Electric Pole
32/APCH14/TKOF,POLE,8.46863888888889,76.9309722222222,32,NIL,Electric Pole
32/APCH14/TKOF,POLE,8.46922222222222,76.9312777777778,29,NIL,Electric Pole
32/APCH14/TKOF,POLE,8.46913888888889,76.9311111111111,31,NIL,Electric Pole
32/APCH14/TKOF,POLE,8.469,76.9309722222222,31,NIL,Electric Pole
32/APCH14/TKOF,POLE,8.46966666666667,76.9311388888889,31,NIL,Electric Pole
32/APCH14/TKOF,TREE,8.46963888888889,76.9312777777778,55,NIL,Group of Trees
32/APCH14/TKOF,POLE,8.46941666666667,76.9314444444445,31,NIL,Electric Pole
32/APCH14/TKOF,POLE,8.46977777777778,76.9312777777778,31,NIL,Electric Pole
32/APCH14/TKOF,POLE,8.46980555555556,76.9311666666667,31,NIL,Electric Pole
32/APCH14/TKOF,POLE,8.46941666666667,76.9309444444444,31,NIL,Electric Pole
32/APCH14/TKOF,POLE,8.46930555555556,76.93075,31,NIL,Electric Pole
32/APCH14/TKOF,POLE,8.46905555555556,76.9305,32,NIL,Electric Pole
32/APCH14/TKOF,POLE,8.46930555555556,76.9304166666667,32,NIL,Electric Pole
32/APCH14/TKOF,POLE,8.46941666666667,76.9303055555556,30,NIL,Electric Pole
32/APCH14/TKOF,POLE,8.46944444444444,76.9301666666667,31,NIL,Electric Pole
32/APCH14/TKOF,POLE,8.46963888888889,76.9309444444444,27,NIL,Electric Pole
32/APCH14/TKOF,BUILDING,8.46833333333333,76.9312777777778,32,NIL,House
32/APCH14/TKOF,POLE,8.46866666666667,76.9311388888889,36,NIL,Electric Pole
32/APCH14/TKOF,BUILDING,8.47116666666667,76.9318888888889,31,NIL,Mosque
32/APCH14/TKOF,POLE,8.47083333333333,76.9320277777778,33,NIL,Electric Pole
32/APCH14/TKOF,POLE,8.47066666666667,76.9321111111111,30,NIL,Electric Pole
32/APCH14/TKOF,POLE,8.47072222222222,76.9321111111111,30,NIL,Electric Pole
32/APCH14/TKOF,OTHER,8.4685,76.9323055555556,50,NIL,Mobile Road Traffic
32/APCH14/TKOF,TREE,8.46952777777778,76.9314444444445,43,NIL,Group of Trees
32/APCH14/TKOF,TREE,8.47061111111111,76.9305555555556,28,NIL,Group of Trees
32/APCH14/TKOF,OTHER,8.47058333333333,76.9305,23,NIL,Mobile Road Traffic
32/APCH14/TKOF,WALL,8.47019444444445,76.9301388888889,57,NIL,Airport B/wall with F/T
32/APCH14/TKOF,TREE,8.47144444444444,76.9315555555556,63,NIL,Group of Trees
32/APCH14/TKOF,TREE,8.47038888888889,76.9319166666667,43,NIL,Group of Trees
32/APCH14/TKOF,TREE,8.46633333333333,76.934,65,NIL,Group of Trees
32/APCH14/TKOF,TREE,8.46625,76.936,69,NIL,Group of Trees
32/APCH14/TKOF,POLE,8.46877777777778,76.9316944444444,31,NIL,Electric Pole
